price,seller_age_days,seller_rating,seller_sales_count,review_count,return_policy_days,price_ratio_to_typical,seller_trust_score,seller_new_flag,review_to_sales_ratio,suspicious_phrase_count,brand,category,shipping_country,currency,text_combined
277.28,75,3.41,30,0,6,0.39668097281831183,3.0726068021642363,0,0.0,0,Samsung,Cameras,GB,USD,verified samsung cameras listing minimal wear. verified authenticity by trusted reseller.
249.89,656,4.29,1451,297,18,1.003574297188755,4.813826901618876,0,0.20454545454545456,0,Bose,Sneakers,GB,USD,original bose sneakers with full packaging serial number available. fast shipping and returns accepted.
413.11,868,3.95,1052,331,30,1.0353634085213033,4.6824510968233035,0,0.3143399810066477,2,Sony,Electronics,CN,USD,"sony electronics premium without receipt deal factory source stock, no box but same quality as original."
131.8,22,3.94,31,0,3,0.18855507868383406,3.124758108089304,1,0.0,0,Samsung,Electronics,GB,USD,verified samsung electronics listing minimal wear. verified authenticity by trusted reseller.
46.27,2,2.17,66,14,1,0.18582329317269078,2.1974649981479577,1,0.208955223880597,2,Bose,Audio,TR,USD,"bose audio authentic style factory source stock, no box but same quality as original."
824.38,916,4.15,1209,158,38,1.031764705882353,4.855260030486167,0,0.1305785123966942,0,Apple,Sneakers,IN,USD,verified apple sneakers listing serial number available. fast shipping and returns accepted.
195.13,473,3.43,1132,250,0,0.7836546184738956,4.2258371635112635,0,0.22065313327449249,0,Bose,Audio,JP,USD,original bose audio with full packaging minimal wear. verified authenticity by trusted reseller.
1053.35,321,4.51,560,429,57,0.726448275862069,4.763112958212336,0,0.7647058823529411,0,Gucci,Audio,IN,USD,original gucci audio with full packaging purchased from official store. invoice and original box included.
568.85,871,4.57,86,171,32,0.8138054363376253,4.348595443249993,0,1.9655172413793103,0,Samsung,Sneakers,IN,USD,samsung sneakers in excellent condition serial number available. fast shipping and returns accepted.
796.18,849,4.8,869,157,0,0.9366823529411764,4.863908755334812,0,0.18045977011494252,0,Canon,Sneakers,JP,USD,original canon sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
7572.25,386,4.39,1954,117,27,0.797078947368421,4.898800072059333,0,0.059846547314578,0,Rolex,Audio,US,USD,verified rolex audio listing serial number available. fast shipping and returns accepted.
140.85,21,4.0,54,18,1,0.3530075187969925,3.270489664311865,1,0.32727272727272727,1,Sony,Watches,TR,USD,"sony watches replica dm for wholesale and better price, limited details."
496.05,607,3.83,209,0,0,0.709656652360515,4.021803114974292,0,0.0,0,Samsung,Watches,GB,USD,verified samsung watches listing minimal wear. verified authenticity by trusted reseller.
2379.81,765,4.21,1427,484,25,1.3221166666666666,4.8316848611859715,0,0.3389355742296919,1,Louis Vuitton,Audio,TR,USD,luxury louis vuitton no box item no receipt available. perfect copy and hard to tell.
774.74,0,4.67,422,525,21,0.9114588235294118,3.7183430447615695,1,1.2411347517730495,0,Canon,Electronics,AE,USD,original canon electronics with full packaging minimal wear. verified authenticity by trusted reseller.
958.71,0,4.67,259,172,13,1.127894117647059,3.556670407753882,1,0.6615384615384615,0,Canon,Handbags,CN,USD,original canon handbags with full packaging serial number available. fast shipping and returns accepted.
1130.67,569,4.81,14,9,21,0.7797724137931035,3.898358004399842,0,0.6,0,Gucci,Audio,JP,USD,original gucci audio with full packaging minimal wear. verified authenticity by trusted reseller.
716.5,896,4.48,280,425,32,0.8429411764705882,4.605447046642256,0,1.5124555160142348,0,Canon,Electronics,GB,USD,original canon electronics with full packaging minimal wear. verified authenticity by trusted reseller.
8083.84,656,4.53,535,535,13,0.8509305263157895,4.647686143040392,0,0.9981343283582089,0,Rolex,Sneakers,JP,USD,original rolex sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
44.4,63,3.55,0,0,1,0.1783132530120482,2.2263324625039504,0,0.0,0,Bose,Watches,AE,USD,original bose watches with full packaging purchased from official store. invoice and original box included.
27.7,34,3.46,140,17,1,0.23083333333333333,3.332492181817954,1,0.12056737588652482,1,Nike,Sneakers,IN,USD,luxury nike factory surplus item no receipt available. perfect copy and hard to tell.
815.45,423,3.92,1380,367,9,1.0205882352941178,4.524100806637117,0,0.2657494569152788,0,Apple,Handbags,JP,USD,original apple handbags with full packaging serial number available. fast shipping and returns accepted.
106.96,766,3.86,1251,425,7,0.8913333333333333,4.551497408120099,0,0.33945686900958466,0,Nike,Audio,IN,USD,verified nike audio listing purchased from official store. invoice and original box included.
60.43,58,1.55,41,8,0,0.24269076305220882,2.2435480211567,1,0.19047619047619047,0,Bose,Cameras,US,USD,original bose cameras with full packaging minimal wear. verified authenticity by trusted reseller.
1782.65,607,3.77,622,312,14,1.2294137931034483,4.336662861991789,0,0.5008025682182986,0,Gucci,Handbags,CN,USD,verified gucci handbags listing purchased from official store. invoice and original box included.
40.56,0,3.74,14,13,5,0.42694736842105263,2.3850125502755524,1,0.8666666666666667,2,Adidas,Sneakers,DE,USD,"adidas sneakers premium inspired deal factory source stock, no box but same quality as original."
309.55,549,4.7,264,82,48,0.7758145363408522,4.696420198230533,0,0.30943396226415093,0,Sony,Handbags,CN,USD,original sony handbags with full packaging minimal wear. verified authenticity by trusted reseller.
9385.7,1151,4.57,894,515,3,0.9879684210526316,4.82809415575709,0,0.5754189944134078,0,Rolex,Handbags,GB,USD,original rolex handbags with full packaging serial number available. fast shipping and returns accepted.
138.41,12,4.45,71,12,11,0.19801144492131617,3.5114089333732443,1,0.16666666666666666,2,Samsung,Electronics,GB,USD,"samsung electronics premium factory surplus deal factory source stock, no box but same quality as original."
1312.94,720,4.24,733,560,3,0.9054758620689656,4.559723127746371,0,0.7629427792915532,0,Gucci,Cameras,JP,USD,verified gucci cameras listing purchased from official store. invoice and original box included.
452.33,44,1.72,91,6,12,0.25129444444444443,2.535446517727808,1,0.06521739130434782,2,Louis Vuitton,Audio,JP,USD,"luxury louis vuitton wholesale lot item factory source stock, no box but same quality as original."
79.6,474,4.13,80,379,15,0.8378947368421052,3.956609509273306,0,4.679012345679013,0,Adidas,Sneakers,GB,USD,adidas sneakers in excellent condition minimal wear. verified authenticity by trusted reseller.
525.3,22,2.26,8,6,2,0.29183333333333333,2.0466302767234272,1,0.6666666666666666,2,Louis Vuitton,Sneakers,CN,USD,"luxury louis vuitton dm for more item factory source stock, no box but same quality as original."
13.35,78,3.05,10,0,5,0.1405263157894737,2.652390996069646,0,0.0,0,Adidas,Electronics,TR,USD,verified adidas electronics listing purchased from official store. invoice and original box included.
704.49,1459,4.5,1285,438,16,1.007854077253219,4.987751733404748,0,0.3405909797822706,0,Samsung,Watches,IN,USD,verified samsung watches listing purchased from official store. invoice and original box included.
486.14,31,2.37,52,1,0,0.27007777777777775,2.5789333638079897,1,0.018867924528301886,1,Louis Vuitton,Cameras,AE,USD,louis vuitton cameras discounted luxury no receipt available. perfect copy and hard to tell.
197.16,38,2.66,33,2,6,0.2467584480600751,2.6581243780734876,1,0.058823529411764705,1,Apple,Handbags,CN,USD,"apple handbags premium no box deal factory source stock, no box but same quality as original."
48.17,49,1.47,92,7,0,0.12072681704260652,2.381453324102536,1,0.07526881720430108,1,Sony,Electronics,JP,USD,"sony electronics without receipt dm for wholesale and better price, limited details."
362.23,716,4.83,710,169,2,0.9078446115288221,4.811429483540753,0,0.23769338959212377,0,Sony,Electronics,DE,USD,original sony electronics with full packaging purchased from official store. invoice and original box included.
795.3,258,4.27,452,622,30,0.995369211514393,4.433997240625689,0,1.3730684326710816,0,Apple,Sneakers,CN,USD,original apple sneakers with full packaging purchased from official store. invoice and original box included.
103.28,809,4.22,0,222,18,1.087157894736842,2.9935551371499725,0,222.0,0,Adidas,Watches,US,USD,adidas watches in excellent condition purchased from official store. invoice and original box included.
6391.08,1215,4.76,1041,593,32,0.6727452631578947,5.104722614957245,0,0.5690978886756238,0,Rolex,Electronics,TR,USD,rolex electronics in excellent condition serial number available. fast shipping and returns accepted.
109.22,629,4.44,355,858,18,0.9101666666666667,4.523590655620844,0,2.4101123595505616,0,Nike,Sneakers,CN,USD,verified nike sneakers listing minimal wear. verified authenticity by trusted reseller.
265.34,518,4.32,1425,627,13,1.0656224899598392,4.762442732718444,0,0.4396914446002805,0,Bose,Sneakers,TR,USD,bose sneakers in excellent condition purchased from official store. invoice and original box included.
348.67,1145,4.68,893,407,31,0.873859649122807,5.016531378384581,0,0.4552572706935123,0,Sony,Electronics,CN,USD,original sony electronics with full packaging purchased from official store. invoice and original box included.
153.83,19,2.8,0,3,6,0.08546111111111111,1.7393598410330986,1,3.0,0,Louis Vuitton,Audio,US,USD,verified louis vuitton audio listing purchased from official store. invoice and original box included.
22.69,28,3.05,18,14,1,0.18908333333333335,2.618704119289581,1,0.7368421052631579,0,Nike,Handbags,TR,USD,verified nike handbags listing minimal wear. verified authenticity by trusted reseller.
398.31,35,3.42,45,9,1,0.2746965517241379,3.0386881898906903,1,0.1956521739130435,1,Gucci,Sneakers,GB,USD,"luxury gucci factory surplus item dm for wholesale and better price, limited details."
85.49,90,4.47,1085,256,6,0.8998947368421052,4.465693051100998,0,0.23572744014732966,0,Adidas,Electronics,CN,USD,adidas electronics in excellent condition minimal wear. verified authenticity by trusted reseller.
693.33,611,3.82,1038,268,11,0.8156823529411765,4.473013340151655,0,0.2579403272377286,0,Canon,Watches,CN,USD,verified canon watches listing minimal wear. verified authenticity by trusted reseller.
490.47,801,4.62,683,595,30,0.7016738197424893,4.864055770585615,0,0.8698830409356725,0,Samsung,Cameras,DE,USD,samsung cameras in excellent condition serial number available. fast shipping and returns accepted.
918.76,1303,4.17,1122,268,40,1.0808941176470588,4.908418500057601,0,0.23864648263579696,0,Canon,Handbags,CN,USD,original canon handbags with full packaging minimal wear. verified authenticity by trusted reseller.
81.02,0,5.0,1024,435,18,0.8528421052631578,4.073111972893127,1,0.424390243902439,0,Adidas,Sneakers,IN,USD,adidas sneakers in excellent condition purchased from official store. invoice and original box included.
238.97,163,4.47,1242,29,11,0.9597188755020081,4.612800737051307,0,0.02333065164923572,0,Bose,Watches,CN,USD,verified bose watches listing purchased from official store. invoice and original box included.
1006.42,870,4.18,235,568,34,1.1840235294117647,4.432404247784278,0,2.406779661016949,0,Canon,Watches,IN,USD,original canon watches with full packaging serial number available. fast shipping and returns accepted.
350.77,3,2.23,65,11,5,0.4390112640801001,2.28385783967459,1,0.16666666666666666,1,Apple,Electronics,GB,USD,"apple electronics no box factory source stock, no box but same quality as original."
130.2,438,4.91,796,110,39,1.085,4.98738858165883,0,0.13801756587202008,0,Nike,Cameras,TR,USD,verified nike cameras listing minimal wear. verified authenticity by trusted reseller.
24.11,22,3.0,68,18,7,0.2537894736842105,2.9138507585386875,1,0.2608695652173913,1,Adidas,Handbags,AE,USD,"luxury adidas inspired item dm for wholesale and better price, limited details."
979.51,184,4.69,752,561,26,1.4013018597997138,4.6795696807117215,0,0.7450199203187251,0,Samsung,Cameras,IN,USD,samsung cameras in excellent condition purchased from official store. invoice and original box included.
102.94,151,4.41,1284,654,38,0.8578333333333333,4.717710577459272,0,0.5089494163424124,0,Nike,Cameras,IN,USD,nike cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
159.82,65,3.6,97,6,0,0.11022068965517241,3.394690080971607,0,0.061224489795918366,2,Gucci,Audio,AE,USD,"luxury gucci mirror quality item factory source stock, no box but same quality as original."
151.77,707,4.47,1265,60,10,1.26475,4.831771014730088,0,0.04739336492890995,0,Nike,Watches,TR,USD,original nike watches with full packaging minimal wear. verified authenticity by trusted reseller.
851.58,91,5.0,1523,415,17,1.0658072590738423,4.8455417206190035,0,0.2723097112860892,0,Apple,Sneakers,CN,USD,verified apple sneakers listing serial number available. fast shipping and returns accepted.
856.06,251,4.35,889,365,25,1.0714142678347933,4.60971972880826,0,0.4101123595505618,0,Apple,Watches,GB,USD,apple watches in excellent condition minimal wear. verified authenticity by trusted reseller.
1084.71,11,3.34,32,0,6,0.11418,2.77986288783482,1,0.0,0,Rolex,Audio,IN,USD,verified rolex audio listing purchased from official store. invoice and original box included.
1519.34,317,3.85,875,191,18,1.0478206896551723,4.380649230151125,0,0.2180365296803653,0,Gucci,Electronics,TR,USD,original gucci electronics with full packaging minimal wear. verified authenticity by trusted reseller.
25.11,59,1.95,14,13,0,0.1008433734939759,2.1686642346088676,1,0.8666666666666667,2,Bose,Audio,DE,USD,"bose audio discounted luxury factory source stock, no box but same quality as original."
1454.39,272,5.0,1159,130,24,1.0030275862068967,4.975464590302847,0,0.11206896551724138,1,Gucci,Sneakers,TR,USD,"luxury gucci no box item factory source stock, no box but same quality as original."
177.47,1033,4.82,787,73,23,0.7127309236947791,4.992553030724727,0,0.09263959390862944,0,Bose,Sneakers,DE,USD,verified bose sneakers listing minimal wear. verified authenticity by trusted reseller.
